ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,109219954211,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,47.99,,,,,,,1092199542,,,,,,12,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Engr.+Stand,,1,,,,,,
,variation,109219954212,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,13,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,With 4 Animals,,1,,,,,,
,variation,109219954213,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.99,,,,,,,1092199542,,,,,,14,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Engraving,,1,,,,,,
,variation,109219954214,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.99,,,,,,,1092199542,,,,,,15,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Stand,,1,,,,,,
,variation,109219954215,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,57.99,,,,,,,1092199542,,,,,,16,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Engr.+Stand,,1,,,,,,
,variation,109219954216,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,57.99,,,,,,,1092199542,,,,,,17,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,With 8 Animals,,1,,,,,,
,variation,109219954217,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,67.99,,,,,,,1092199542,,,,,,18,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,8Animals + Engraving,,1,,,,,,
,variation,109219954218,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,67.99,,,,,,,1092199542,,,,,,19,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,8Animals+Stand,,1,,,,,,
,variation,109219954219,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,77.99,,,,,,,1092199542,,,,,,20,Name letters | Pegs,1-5 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,8Animals+Engr.+Stand,,1,,,,,,
,variation,109219954220,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,22.99,,,,,,,1092199542,,,,,,21,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,"OnlyName, No Animals",,1,,,,,,
,variation,109219954221,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,22,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,Only Name+Engraving,,1,,,,,,
,variation,109219954222,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,23,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,Only Name+Stand,,1,,,,,,
,variation,109219954223,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,24,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,Name+Engr.+Stand,,1,,,,,,
,variation,109219954224,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,1092199542,,,,,,25,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,With 1 Animal,,1,,,,,,
,variation,109219954225,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,37.99,,,,,,,1092199542,,,,,,26,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,1 Animal+Engraving,,1,,,,,,
,variation,109219954226,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,37.99,,,,,,,1092199542,,,,,,27,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,1 Animal+Stand,,1,,,,,,
,variation,109219954227,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,47.99,,,,,,,1092199542,,,,,,28,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,1Animal+Engr.+Stand,,1,,,,,,
,variation,109219954228,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,29,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,With 2 Animals,,1,,,,,,
,variation,109219954229,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,30,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Engraving,,1,,,,,,
,variation,109219954230,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,31,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Stand,,1,,,,,,
,variation,109219954231,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.99,,,,,,,1092199542,,,,,,32,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Engr.+Stand,,1,,,,,,
,variation,109219954232,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,47.99,,,,,,,1092199542,,,,,,33,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,With 4 Animals,,1,,,,,,
,variation,109219954233,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,57.99,,,,,,,1092199542,,,,,,34,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Engraving,,1,,,,,,
,variation,109219954234,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,57.99,,,,,,,1092199542,,,,,,35,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Stand,,1,,,,,,
,variation,109219954235,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,62.99,,,,,,,1092199542,,,,,,36,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,4Animals+Engr.+Stand,,1,,,,,,
,variation,109219954236,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,62.99,,,,,,,1092199542,,,,,,37,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,With 8 Animals,,1,,,,,,
,variation,109219954237,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,72.99,,,,,,,1092199542,,,,,,38,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,8Animals + Engraving,,1,,,,,,
,variation,109219954238,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,72.99,,,,,,,1092199542,,,,,,39,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,8Animals+Stand,,1,,,,,,
,variation,109219954239,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,82.99,,,,,,,1092199542,,,,,,40,Name letters | Pegs,1-5Letters With Pegs,,1,,Name+Animals+Stand+Engraving,8Animals+Engr.+Stand,,1,,,,,,
,variation,109219954240,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,22.99,,,,,,,1092199542,,,,,,41,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,"OnlyName, No Animals",,1,,,,,,
,variation,109219954241,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,42,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,Only Name+Engraving,,1,,,,,,
,variation,109219954242,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,43,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,Only Name+Stand,,1,,,,,,
,variation,109219954243,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,44,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,Name+Engr.+Stand,,1,,,,,,
,variation,109219954244,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,1092199542,,,,,,45,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,With 1 Animal,,1,,,,,,
,variation,109219954245,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,37.99,,,,,,,1092199542,,,,,,46,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,1 Animal+Engraving,,1,,,,,,
,variation,109219954246,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,37.99,,,,,,,1092199542,,,,,,47,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,1 Animal+Stand,,1,,,,,,
,variation,109219954247,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,47.99,,,,,,,1092199542,,,,,,48,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,1Animal+Engr.+Stand,,1,,,,,,
,variation,109219954248,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,32.99,,,,,,,1092199542,,,,,,49,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,With 2 Animals,,1,,,,,,
,variation,109219954249,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,50,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Engraving,,1,,,,,,
,variation,109219954250,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,42.99,,,,,,,1092199542,,,,,,51,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Stand,,1,,,,,,
,variation,109219954251,"Custom Name Puzzle with Animals, Personalized Birthday Gift, Christmas Gifts For Toddlers, Unique Baby Gift, Wooden Montessori Toys For Kids",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,52.99,,,,,,,1092199542,,,,,,52,Name letters | Pegs,6-7 Letters no Pegs,,1,,Name+Animals+Stand+Engraving,2Animals+Engr.+Stand,,1,,,,,,
